num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,,TZ16_CODE,,TZ16_NAME,Tz16_Area,,,,,,,
1261,8937.21285,8937.21285,0,3517.791419,6.85E+00,,1261,YES,Merrylands West,553451.7234,0,,,,,,
1262,3324.973339,3324.973339,0,1469.268684,1.06E+00,,1262,YES,Merrylands High School,597576.5783,0,,,,,,
1263,23155.96381,23155.96381,0,5019.453939,2.53E+01,,1263,YES,Guildford West,1497042.758,0,,,,,,
1264,12059.24469,12059.24469,0,1387.460958,3.64E+00,,1264,YES,Holroyd Private Hospital,356194.7561,0,,,,,,
1265,11810.10091,11810.10091,0,1687.456763,4.34E+00,,1265,YES,Guildford_Elizabeth St Park,402921.4327,0,,,,,,
1266,13457.83144,13457.83144,0,3146.580768,9.22E+00,,1266,YES,Linnwood House,879070.1042,0,,,,,,
1267,24540.27059,24540.27059,0,3018.606718,1.61E+01,,1267,YES,Guildford Station_West,370449.7823,0,,,,,,
1270,5264.16649,5264.16649,0,2474.764286,2.84E+00,,1270,YES,Ted Burge Sports Ground,705510.9473,0,,,,,,
1271,25623.53565,25623.53565,0,2171.825862,1.21E+01,,1271,YES,Hilltop Rd Primary School,631648.2632,0,,,,,,
1272,26459.35244,26459.35244,0,4398.856654,2.53E+01,,1272,YES,South Wentworthville,1065362.72,0,,,,,,
1273,31831.34719,31831.34719,0,1827.56443,1.27E+01,,1273,YES,Merrylands_Victoria St and Rickard St,366340.385,0,,,,,,
1274,31460.61145,31460.61145,0,1339.413688,9.18E+00,,1274,YES,Holroyd Sportsground,437524.2051,0,,,,,,
1275,6539.791295,6539.791295,0,3520.1378,5.01E+00,,1275,YES,Merrylands_Burnnett St and Blackwood Rd,983767.5441,0,,,,,,
1276,24325.59302,24325.59302,0,3149.285541,1.67E+01,,1276,YES,Merrylands_Warwick Rd and Leeds St,428841.5625,0,,,,,,
1277,67248.41957,67248.41957,0,46.0845373,6.75E-01,,1277,YES,Merrylands Station_West,163577.057,0,,,,,,
1278,9881.471831,9881.471831,0,2472.562266,5.32E+00,,1278,YES,Merrylands Public School,634353.5474,0,,,,,,
1279,8840.546503,8840.546503,0,3371.041059,6.49E+00,,1279,YES,Merrylands_King Pk,480106.6306,0,,,,,,
1280,8021.409025,8021.409025,0,2967.998111,5.18E+00,,1280,YES,Merrylands_Denmark St and St Ann St,516543.2622,0,,,,,,
1281,44222.55805,44222.55805,0,1999.465766,1.93E+01,,1281,YES,Merrylands _Stockland Shopping Centre,293512.0179,0,,,,,,
1283,7784.961644,7784.961644,0,2.627853643,4.45E-03,,1283,YES,Smithfield Industrial Area_Western End,985846.9957,0,,,,,,
1284,8114.879645,8114.879645,0,2.627853643,4.64E-03,,1284,YES,Smithfield Industrial Area_North Eastern End,1044454.693,0,,,,,,
1285,5832.364674,5832.364674,0,2.627853643,3.34E-03,,1285,YES,Smithfield Industrial Area_South End,1240687.835,0,,,,,,
1286,3333.466844,3333.466844,0,2.627853643,1.91E-03,,1286,YES,Smithfield Industrial Area_South Eastern End,1022992.911,0,,,,,,
1289,12022.09706,12022.09706,0,13.18118634,3.45E-02,,1289,YES,Yennora Distribution Centre_Yennora Station_North,2075153.366,0,,,,,,
1300,32782.18591,32782.18591,0,52.01640448,3.71E-01,,1300,YES,Auburn_Parramatta Rd and Rawson St,717592.3754,0,,,,,,
1301,25970.66593,25970.66593,0,46.04015663,2.60E-01,,1301,YES,Auburn_Domayne,384009.1318,0,,,,,,
1302,1126.215183,1126.215183,0,0.000104442,2.56E-08,,1302,YES,Clyde Marshalling Areas,673978.1282,0,,,,,,
1303,17664.0326,17664.0326,0,2136.241688,8.22E+00,,1303,YES,Auburn Girls High School,395448.4192,0,,,,,,
1304,27722.17462,27722.17462,0,2491.755854,1.50E+01,,1304,YES,Auburn_McDonalds,166930.9433,0,,,,,,
1305,34116.79353,34116.79353,0,3319.710613,2.47E+01,,1305,YES,Auburn_Bardo Park,163548.1175,0,,,,,,
1306,44077.31533,44077.31533,0,3935.235283,3.78E+01,,1306,YES,Auburn Station_North,265361.0497,0,,,,,,
1307,6366.235954,6366.235954,0,3951.483961,5.48E+00,,1307,YES,Auburn_Mona Pk,797234.1422,0,,,,,,
1308,11665.79476,11665.79476,0,2536.052487,6.44E+00,,1308,YES,St Josephs Hospital,408955.4844,0,,,,,,
1309,95950.31608,95950.31608,0,2379.604548,4.97E+01,,1309,YES,Auburn Station_South,135286.6534,0,,,,,,
1310,6504.398606,6504.398606,0,3212.962902,4.55E+00,,1310,YES,Auburn Botanic Gardens,732889.6904,0,,,,,,
1311,8262.648461,8262.648461,0,4548.678921,8.18E+00,,1311,YES,Auburn Hospital District Hospital,649319.989,0,,,,,,
1312,6058.121992,6058.121992,0,39.49899928,5.21E-02,,1312,YES,Auburn_Tennis and Recreational Club,190258.4829,0,,,,,,
1313,10800.33927,10800.33927,0,3111.802015,7.32E+00,,1313,YES,Auburn_Wellington Rd and Park Rd,577915.7091,0,,,,,,
1314,7444.216572,7444.216572,0,1726.84593,2.80E+00,,1314,YES,Auburn_Rosnay Golf Club,574200.8511,0,,,,,,
1315,7998.010768,7998.010768,0,2107.818743,3.67E+00,,1315,YES,Regents Park_Peter Hislop Park,910297.9099,0,,,,,,
1316,13541.4133,13541.4133,0,1455.718079,4.29E+00,,1316,YES,Auburn_Centre_South,138070.0439,0,,,,,,
1317,11127.4754,11127.4754,0,1880.533312,4.56E+00,,1317,YES,Auburn_Ettalong St,364398.1054,0,,,,,,
1318,21605.36506,21605.36506,0,1592.451686,7.49E+00,,1318,YES,Sydney Olympic Park Ferry Wharf,230241.7251,0,,,,,,
1319,3958.889754,3958.889754,0,2172.853714,1.87E+00,,1319,YES,Mulawa and Silverwater Correctional Centre,466409.4512,0,,,,,,
1320,13889.33659,13889.33659,0,0.000115784,3.50E-07,,1320,YES,Newington Nature Reserve,1464557.371,0,,,,,,
1321,35783.82641,35783.82641,0,0.000115784,9.02E-07,,1321,YES,Silverwater_Newington Reserve,533644.7061,0,,,,,,
1322,16237.50707,16237.50707,0,0.000115784,4.09E-07,,1322,YES,Silverwater,733042.1702,0,,,,,,
1323,25761.19255,25761.19255,0,1632.494693,9.16E+00,,1323,YES,Silverwater_Silverwater_ Stubbs St and Beaconsfield St,831912.6907,0,,,,,,
1324,18441.45895,18441.45895,0,0.000115784,4.65E-07,,1324,YES,Silverwater_Silverwater Industrial,388882.4004,0,,,,,,
1325,47538.25286,47538.25286,0,3561.098996,3.69E+01,,1325,YES,Newington,461913.117,0,,,,,,
1326,151690.8484,151690.8484,0,122.1571351,4.03E+00,,1326,YES,Olympic Park Station,1831554.155,0,,,,,,
1327,27187.23913,27187.23913,0,3192.277073,1.89E+01,,1327,YES,Newington_Newington Bvd and Wing Pde,494727.1439,0,,,,,,
1328,26807.1339,26807.1339,0,8.757434129,5.11E-02,,1328,YES,Homebush Bay Industrial Area,922669.2095,0,,,,,,
1329,19205.48694,19205.48694,0,270.9420996,1.13E+00,,1329,YES,Wentworth Point_Verona Drive,128269.173,0,,,,,,
1330,23054.35023,23054.35023,0,5356.246333,2.69E+01,,1330,YES,Wentworth Point_Baywater Drive,233253.1839,0,,,,,,
1331,13683.41529,13683.41529,0,1666.720263,4.97E+00,,1331,YES,Wentworth Common,2304210.371,0,,,,,,
1332,28760.31266,28760.31266,0,0.000115784,7.25E-07,,1332,YES,Homebush Bay_Carter St,216296.3305,0,,,,,,
1333,6106.126527,6106.126527,0,9.16E-05,1.22E-07,,1333,YES,Auburn_Tooheys,564442.3046,0,,,,,,
1334,25899.92294,25899.92294,0,3121.876841,1.76E+01,,1334,YES,Lidcombe_Frances St and Edith St,615094.9239,0,,,,,,
1335,20030.13924,20030.13924,0,1447.333781,6.31E+00,,1335,YES,Lidcombe_Platform and Belgium St,382874.2137,0,,,,,,
1336,14621.84876,14621.84876,0,3963.19294,1.26E+01,,1336,YES,Lidcombe Station,759967.9377,0,,,,,,
1337,16495.6682,16495.6682,0,9.16E-05,3.29E-07,,1337,YES,Lidcombe_Birnie Ave_South,590335.301,0,,,,,,
1338,9340.384363,9340.384363,0,1946.794024,3.96E+00,,1338,YES,Lidcombe_Phillips Pk,438452.6486,0,,,,,,
1339,7909.147098,7909.147098,0,3069.82888,5.29E+00,,1339,YES,Lidcombe_Woodburn Rd and Wilfred St,437903.7144,0,,,,,,
1340,5286.741542,5286.741542,0,1504,1.73E+00,,1340,YES,Berala_Dudley Reserve,248896.8674,0,,,,,,
1341,40962.09274,40962.09274,0,1455.692868,1.30E+01,,1341,YES,Lidcombe_Joseph St and James St,345036.0864,0,,,,,,
1342,3811.474479,3811.474479,0,2963.308378,2.46E+00,,1342,YES,Lidcombe,657284.4746,0,,,,,,
1343,12113.65175,12113.65175,0,3754,9.90E+00,,1343,YES,Berala Station,474497.4432,0,,,,,,
1344,7381.474762,7381.474762,0,4022,6.46E+00,,1344,YES,Berala,1359352.998,0,,,,,,
1345,7437.567615,7437.567615,0,21.3004645,3.45E-02,,1345,YES,Regents Park Estate_Industrial Park,433474.586,0,,,,,,
1346,1281.652971,1281.652971,0,2936.276775,8.19E-01,,1346,YES,Minda Juvenile Justice Centre Lidcombe,1267696.593,0,,,,,,
1347,7404.028755,7404.028755,0,4491.27743,7.24E+00,,1347,YES,Regents Park Station,1013142.266,0,,,,,,
1348,12998.71323,12998.71323,0,728.4221052,2.06E+00,,1348,YES,Sefton_Jensen Park,582217.272,0,,,,,,
1349,25027.60277,25027.60277,0,9.16E-05,4.99E-07,,1349,YES,Lidcombe_Nyrang St,333492.1321,0,,,,,,
1351,4768.185371,4768.185371,0,2.695244006,2.80E-03,,1351,YES,Rookwood,3009681.327,0,,,,,,
1400,3689.389575,3689.389575,0,2572.963204,2.07E+00,,1400,YES,North Epping_Norfolk Rd and Malton Rd,1321922.156,0,,,,,,
1401,3689.389575,3689.389575,0,2123.092006,1.71E+00,,1401,YES,North Epping,1006975.239,0,,,,,,
1402,18363.57783,18363.57783,0,1137.771149,4.55E+00,,1402,YES,Epping_Canberra St and Kandy Av,260462.5773,0,,,,,,
1403,7134.004971,7134.004971,0,3108.374599,4.83E+00,,1403,YES,Epping_Kent St and Ray Rd,1033674.897,0,,,,,,
1404,13347.59325,13347.59325,0,2581.139411,7.50E+00,,1404,YES,Poplars Private Hospital,874010.8857,0,,,,,,
1405,5160.379466,5160.379466,0,3002.395923,3.37E+00,,1405,YES,Epping West Primary School,1009001.557,0,,,,,,
1406,133916.9839,133916.9839,0,1597.452654,4.66E+01,,1406,YES,Epping Station_East,238319.4394,0,,,,,,
1407,173804.8151,173804.8151,0,554.0280432,2.10E+01,,1407,YES,Epping Station_West,89388.46306,0,,,,,,
1408,12303.37943,12303.37943,0,2350.753049,6.30E+00,,1408,YES,Epping_Essex St and Brigg Rd,942836.3338,0,,,,,,
1409,19810.48372,19810.48372,0,4106.034409,1.77E+01,,1409,YES,Epping_Kent St and Bridge St,1078504.622,0,,,,,,
1410,7903.528214,7903.528214,0,4991.995552,8.59E+00,,1410,YES,Epping_Ryde St and Willoughby St,1008820.543,0,,,,,,
1413,3575.573599,3575.573599,0,1431.295724,1.11E+00,,1413,YES,Pennant Hills High School,1479215.947,0,,,,,,
1414,9260.139223,9260.139223,0,2408.128111,4.86E+00,,1414,YES,Pennant Hills Station_West,928766.3385,0,,,,,,
1415,4754.691122,4754.691122,0,3595.677609,3.72E+00,,1415,YES,West Pennant Hills_New Line Rd and Victoria Rd,1377239.985,0,,,,,,
1416,4791.303534,4791.303534,0,1793.236684,1.87E+00,,1416,YES,Mount St Benedicts Girls High School,775453.2294,0,,,,,,
1417,732.7784356,732.7784356,0,2736.297539,4.37E-01,,1417,YES,Pennant Hills Station_East,3287017.966,0,,,,,,
1418,4979.370878,4979.370878,0,1474.880441,1.60E+00,,1418,YES,Beecroft Station_East,943984.6566,0,,,,,,
1419,5464.810318,5464.810318,0,1933.44634,2.30E+00,,1419,YES,Beecroft,1216372.174,0,,,,,,
1420,12060.18965,12060.18965,0,3478.557454,9.13E+00,,1420,YES,Beecroft Station_West,1641290.071,0,,,,,,
1421,9846.607451,9846.607451,0,969.2002812,2.08E+00,,1421,YES,Cheltenham Station,768499.6677,0,,,,,,
1422,7629.392874,7629.392874,0,1354.279817,2.25E+00,,1422,YES,Cheltenham Girls High School,851681.0138,0,,,,,,
1500,3847.111364,3847.111364,0,1099.457179,9.21E-01,,1500,YES,Eastwood Heights Public School,357263.812,0,,,,,,
1501,18221.89451,18221.89451,0,1385.250578,5.50E+00,,1501,YES,Eastwood_Eastwood Av and Rothwell St,497808.4811,0,,,,,,
1502,6974.145271,6974.145271,0,2472.231827,3.75E+00,,1502,YES,Dundas Valley_Valley Rd and Skenes Av,629841.5091,0,,,,,,
1503,17289.73155,17289.73155,0,2082.415333,7.84E+00,,1503,YES,Eastwood,646479.1932,0,,,,,,
1504,5354.134894,5354.134894,0,1515.368038,1.77E+00,,1504,YES,Eastwood_Granny Smith Memorial Park,453707.4446,0,,,,,,
1505,4920.321789,4920.321789,0,2472.231827,2.65E+00,,1505,YES,Eastwood_Oakes Av and O'Keefe Cr,679893.4019,0,,,,,,
1506,39136.66482,39136.66482,0,4246.985368,3.62E+01,,1506,YES,Eastwood Station,504985.1223,0,,,,,,
1507,35490.56283,35490.56283,0,1215.894056,9.40E+00,,1507,YES,St Edmunds Private Hospital,588920.0886,0,,,,,,
1508,6820.776197,6820.776197,0,2469.503495,3.67E+00,,1508,YES,Brush Farm House Eastwood,923711.0292,0,,,,,,
1509,6154.077052,6154.077052,0,1605.449357,2.15E+00,,1509,YES,Denistone East,485364.632,0,,,,,,
1510,25900.74092,25900.74092,0,1076.403035,6.07E+00,,1510,YES,Ryde Hospital_Denistone Station_East,516348.9508,0,,,,,,
1511,7339.079454,7339.079454,0,2214.474826,3.54E+00,,1511,YES,Denistone,631213.0761,0,,,,,,
1512,11679.23178,11679.23178,0,2345.335081,5.96E+00,,1512,YES,Denistone Station_West,890046.9704,0,,,,,,
1515,11085.65749,11085.65749,0,1264.202064,3.05E+00,,1515,YES,Gladesville_Kennedy St,414659.4249,0,,,,,,
1516,3123.023577,3123.023577,0,753.7167073,5.13E-01,,1516,YES,Gladesville_Nelson St,404729.5641,0,,,,,,
1517,13429.70798,13429.70798,0,2612.483976,7.64E+00,,1517,YES,Enterprise Park,576359.3475,0,,,,,,
1518,12520.07303,12520.07303,0,2338.915968,6.38E+00,,1518,YES,Ryde Swimming Centre,809518.2979,0,,,,,,
1519,12297.12416,12297.12416,0,2279.167067,6.10E+00,,1519,YES,Gladesville,552418.3633,0,,,,,,
1520,15787.18236,15787.18236,0,4228.584248,1.45E+01,,1520,YES,Gladesville_Morrison Rd and Ross St,939046.9108,0,,,,,,
1521,14646.86395,14646.86395,0,930.8851545,2.97E+00,,1521,YES,Huntleys Point Ferry Wharf,486678.7182,0,,,,,,
1522,12229.60636,12229.60636,0,593.0448164,1.58E+00,,1522,YES,Gladesville Hospital,523746.9268,0,,,,,,
1525,17237.50573,17237.50573,0,3303.421867,1.24E+01,,1525,YES,Hunters Hill_Park Rd and High St,1321309.757,0,,,,,,
1526,17562.13955,17562.13955,0,3266.297791,1.25E+01,,1526,YES,Hunters Hill,898877.5267,0,,,,,,
1527,9638.534432,9638.534432,0,1584.305443,3.32E+00,,1527,YES,Hunters Hill Hospital Private Hospital,672129.5963,0,,,,,,
1528,6768.843101,6768.843101,0,1848.37854,2.72E+00,,1528,YES,Hunters Hill Ferry Wharf,733005.2183,0,,,,,,
1529,3328.654046,3328.654046,0,852.5963578,6.18E-01,,1529,YES,Woolwich Ferry Wharf,518634.4838,0,,,,,,
1533,16776.0299,16776.0299,0,3711.171916,1.36E+01,,1533,YES,Trafalgar Square,853744.901,0,,,,,,
1534,50129.0874,50129.0874,0,3268.175095,3.57E+01,,1534,YES,Epping Boys High School,752489.2554,0,,,,,,
1535,47792.70738,47792.70738,0,2762.702389,2.87E+01,,1535,YES,Macquarie Park_Khartoum Rd and Fontenoy Rd,882305.2955,0,,,,,,
1536,29528.00624,29528.00624,0,602.6300897,3.87E+00,,1536,YES,Macquarie Uni Station,1477564.401,0,,,,,,
1537,86606.47029,86606.47029,0,475.3477018,8.96E+00,,1537,YES,Macquarie Corporate Park,159217.0108,0,,,,,,
1538,12894.25973,12894.25973,0,1467.73809,4.12E+00,,1538,YES,CSIRO Marsfield,716214.4666,0,,,,,,
1539,116390.9821,116390.9821,0,0.0001053,2.67E-06,,1539,YES,Macquarie Centre,231178.6139,0,,,,,,
1540,76761.72989,76761.72989,0,2339.390266,3.91E+01,,1540,YES,Marsfield,492724.7922,0,,,,,,
1541,76947.44047,76947.44047,0,1972.457774,3.30E+01,,1541,YES,Morling College,170184.4073,0,,,,,,
1542,20066.9484,20066.9484,0,0.0001053,4.60E-07,,1542,YES,Lane Cove NP,479233.0056,0,,,,,,
1543,91014.13614,91014.13614,0,912.6497411,1.81E+01,,1543,YES,Macquarie Park_Lachlan Av and Peach Tree Rd,150749.094,0,,,,,,
1544,79284.19906,79284.19906,0,4.54617504,7.85E-02,,1544,YES,North Ryde_Centrecourt Business Park,216403.3183,0,,,,,,
1545,88347.1502,88347.1502,0,2.447971078,4.71E-02,,1545,YES,Talavera Business Park,392063.3372,0,,,,,,
1546,12694.85967,12694.85967,0,839.8695688,2.32E+00,,1546,YES,Eastwood_Abuklea Rd and Kingsford Av,277186.4191,0,,,,,,
1547,68758.01586,68758.01586,0,0.699417198,1.05E-02,,1547,YES,Macquarie Park Station,252794.3041,0,,,,,,
1548,73843.33052,73843.33052,0,0.0001053,1.69E-06,,1548,YES,Eden Park Shopping Centre,265397.4006,0,,,,,,
1549,53069.77193,53069.77193,0,3266.135452,3.77E+01,,1549,YES,Kent Rd Primary School,944065.9142,0,,,,,,
1550,76344.1279,76344.1279,0,0.0001053,1.75E-06,,1550,YES,Waterloo Business Park,222978.7147,0,,,,,,
1551,16989.87542,16989.87542,0,38.85898883,1.44E-01,,1551,YES,North Ryde Station,1439744.167,0,,,,,,
1552,98618.88789,98618.88789,0,0.0001053,2.26E-06,,1552,YES,Macquarie Park_Wicks Rd and Epping Rd,206913.3631,0,,,,,,
1553,173758.6191,173758.6191,0,1024.178846,3.87E+01,,1553,YES,Macquarie Uni Station_South,69826.87772,0,,,,,,
1554,27384.85667,27384.85667,0,2150.011601,1.28E+01,,1554,YES,North Ryde_Blenheim Park,666315.7437,0,,,,,,
1555,45126.22759,45126.22759,0,2284.566807,2.24E+01,,1555,YES,North Ryde_Milroy St and Trevitt Rd,642769.2702,0,,,,,,
1556,34036.87485,34036.87485,0,1688.728944,1.25E+01,,1556,YES,North Ryde_Ada St and Mavis St,423628.1425,0,,,,,,
1557,60471.79062,60471.79062,0,1911.722512,2.52E+01,,1557,YES,North Ryde,882695.7743,0,,,,,,
1558,11107.28774,11107.28774,0,32.496507,7.86E-02,,1558,YES,Chatswood West,941436.032,0,,,,,,
1559,7965.786814,7965.786814,0,209.8085942,3.64E-01,,1559,YES,Macquarie Hospital,460575.8449,0,,,,,,
1560,2902.181196,2902.181196,0,2290.093807,1.45E+00,,1560,YES,North Ryde_Pittwater Rd and Coxs Rd,1289606.478,0,,,,,,
1561,2956.000138,2956.000138,0,2190.571114,1.41E+00,,1561,YES,Field Of Mars_Wallumatta NR,863740.232,0,,,,,,
1562,252327.6106,252327.6106,0,0.000115712,6.36E-06,,1562,YES,North Ryde Station_South,40704.09523,0,,,,,,
1563,7187.39555,7187.39555,0,2346,3.67E+00,,1563,YES,Putney Ferry Wharf,872427.5314,0,,,,,,
1564,4804.531357,4804.531357,0,1338.824245,1.40E+00,,1564,YES,Midway Shopping Centre,364827.8959,0,,,,,,
1565,20516.03869,20516.03869,0,4464.647351,1.99E+01,,1565,YES,Ryde_Smalls Rd and Quarry Rd,1078800.907,0,,,,,,
1566,3351.058042,3351.058042,0,626.3856844,4.57E-01,,1566,YES,West Ryde Civic Centre,181640.7182,0,,,,,,
1567,10705.90313,10705.90313,0,2365.456217,5.51E+00,,1567,YES,Ryde_Boyce St and Elizabeth St,684069.8851,0,,,,,,
1568,29106.80633,29106.80633,0,827.5094917,5.24E+00,,1568,YES,Ryde TAFE,223442.945,0,,,,,,
1569,19217.2388,19217.2388,0,2590.360735,1.08E+01,,1569,YES,Ryde Secondary College,875682.8344,0,,,,,,
1570,23267.38876,23267.38876,0,1628.002257,8.25E+00,,1570,YES,Ryde_Bowden St and Sewell St,326962.4643,0,,,,,,
1571,37705.08047,37705.08047,0,4535.792227,3.72E+01,,1571,YES,Top Ryde Shopping Centre,511463.9385,0,,,,,,
1572,3792.905854,3792.905854,0,986.4553252,8.15E-01,,1572,YES,Field Of Mars Wildlife Refuge Ryde,930198.0304,0,,,,,,
1573,29927.46868,29927.46868,0,1180.403548,7.69E+00,,1573,YES,Ryde_Bowden St and Squire St,345882.0523,0,,,,,,
1574,14221.66188,14221.66188,0,1586.21046,4.91E+00,,1574,YES,Ryde Bus Depot,522144.3053,0,,,,,,
1575,23482.09388,23482.09388,0,2017.772698,1.03E+01,,1575,YES,Coorabel Hospital,470776.5097,0,,,,,,
1576,28046.99794,28046.99794,0,531.2603218,3.24E+00,,1576,YES,Ryde Council Depot,83806.75027,0,,,,,,
1577,16336.63116,16336.63116,0,1568.138507,5.58E+00,,1577,YES,St Charles Primary School,542259.8185,0,,,,,,
1578,23759.07836,23759.07836,0,1926,9.96E+00,,1578,YES,Putney,644289.1346,0,,,,,,
1581,33150.36067,33150.36067,0,2061.780931,1.49E+01,,1581,YES,Ryde_Porter St,112706.7394,0,,,,,,
1582,9660.986867,9660.986867,0,2291.191456,4.82E+00,,1582,YES,Marsden High School,830689.0437,0,,,,,,
1583,35079.253,35079.253,0,2223.25436,1.70E+01,,1583,YES,West Ryde Station_West,407884.2457,0,,,,,,
1584,36981.33065,36981.33065,0,2425.853226,1.95E+01,,1584,YES,West Ryde Station_East,310284.2213,0,,,,,,
1585,29670.10821,29670.10821,0,1722.39919,1.11E+01,,1585,YES,West Ryde,500268.4807,0,,,,,,
1586,34444.76923,34444.76923,0,2617.811041,1.96E+01,,1586,YES,West Ryde_Station St and Dunmore Rd,391854.9622,0,,,,,,
1587,30376.5145,30376.5145,0,154.221064,1.02E+00,,1587,YES,West Ryde Industrial Area,181776.4968,0,,,,,,
1588,4656.613922,4656.613922,0,2970.707561,3.01E+00,,1588,YES,Melrose Park,1252059.402,0,,,,,,
1589,49145.21042,49145.21042,0,898.2512425,9.61E+00,,1589,YES,Meadowbank Station_East,223930.1036,0,,,,,,
1590,21504.18012,21504.18012,0,3446.204584,1.61E+01,,1590,YES,Meadowbank Station_West,581748.8202,0,,,,,,
1591,36193.94849,36193.94849,0,1512.106275,1.19E+01,,1591,YES,Meadowbank Ferry Wharf,102691.8015,0,,,,,,
1600,354.3849514,354.3849514,0,2556.544586,1.97E-01,,1600,YES,Hornsby Heights_Somerville Rd and Waninga Rd,4622500.482,0,,,,,,
1601,2389.094286,2389.094286,0,1733.13809,9.02E-01,,1601,YES,Mount Kuring-gai Station,10266871.75,0,,,,,,
1602,205.2454598,205.2454598,0,2669.709409,1.19E-01,,1602,YES,Mount Colah,2330037.055,0,,,,,,
1603,394.7728063,394.7728063,0,1576.704691,1.36E-01,,1603,YES,Galston Gorge Hornsby Heights,3308687.998,0,,,,,,
1604,1045.885647,1045.885647,0,3378.507242,7.69E-01,,1604,YES,Colonnade Shopping Centre,2307156.84,0,,,,,,
1605,179.8953805,179.8953805,0,1274.837162,4.99E-02,,1605,YES,Mount Colah Station,6404994.444,0,,,,,,
1606,865.7012949,865.7012949,0,1822.196567,3.43E-01,,1606,YES,Hornsby Heights,2061848.359,0,,,,,,
1607,9483.836706,9483.836706,0,1483.103554,3.06E+00,,1607,YES,Asquith_West,683054.3663,0,,,,,,
1608,236.7874216,236.7874216,0,1218.053048,6.28E-02,,1608,YES,Asquith Golf Club,2163610.15,0,,,,,,
1609,15539.23509,15539.23509,0,1143.20565,3.87E+00,,1609,YES,Asquith_East,472475.8555,0,,,,,,
1612,290.5788461,290.5788461,0,311.1914325,1.97E-02,,1612,YES,Dangar Island,315727.3442,0,,,,,,
1613,290.5788461,290.5788461,0,,0.00E+00,,1613,YES,Hawkesbury River Station,2062137.165,0,,,,,,
1614,229.2911926,229.2911926,0,,0.00E+00,,1614,YES,Cowan Station,62663750.45,0,,,,,,
1615,322.9601346,322.9601346,0,3074.369205,2.16E-01,,1615,YES,Berowra Heights_Wideview Public School,5049411.078,0,,,,,,
1616,463.4632515,463.4632515,0,2179.862511,2.20E-01,,1616,YES,Berowra Market Place,4553153.913,0,,,,,,
1617,852.8161538,852.8161538,0,2181.341681,4.05E-01,,1617,YES,Berowra Station,1373472.749,0,,,,,,
1618,238.9812642,238.9812642,0,2852.754639,1.48E-01,,1618,YES,Berowra_Windybanks Interchange,5584597.78,0,,,,,,
1619,14619.35535,14619.35535,0,1716.908044,5.47E+00,,1619,YES,Hornsby_Ascot Ave,535131.4269,0,,,,,,
