num_opportunities,Base 30 Mins,Base 45 Mins,Base 60 Mins,ERP_2016,TZ16_CODE,,TZ16_NAME,Tz16_Area,SA2_Name16
961,28828.62887,212322.5378,1035014.44,363.4442702,961,YES,Flemington Markets_Flemington Station,710720.0433,Homebush
962,13431.31515,124561.9885,875961.7094,0.000113795,962,YES,Db Business Park,220747.9446,Homebush
963,59156.79148,619125.6141,1339829.706,835.8848124,963,YES,Homebush Station_North,122450.185,Homebush
964,39832.54193,367446.4468,1229459.705,4130.723931,964,YES,Homebush West Public School,248440.5456,Homebush
965,17946.22328,147829.4874,924957.8124,1487.487579,965,YES,Homebush Boys High School,382803.2204,Homebush
966,26131.92132,188764.4045,1056219.144,2625.377456,966,YES,Homebush Station_South,446590.4539,Homebush
967,35399.70113,283151.5521,1113002.758,1165.513142,967,YES,Homebush_Parramatta Rd and Crane St,139223.9405,Homebush
968,39253.08478,491148.0535,1193329.151,893.9403438,968,YES,Powells Creek,141406.6477,Homebush
969,93465.79358,841825.4757,1504763.451,2793.378697,969,YES,Strathfield Station_North,163878.6773,Strathfield
970,150778.6139,963034.5219,1582930.62,1705.273915,970,YES,St John Of God Hospital Burwood,235445.6988,Strathfield
971,99679.65768,916183.5849,1558722.654,1649.093088,971,YES,Strathfield Station_South,70705.7051,Strathfield
972,10677.46171,72895.28443,699151.1288,1810.391659,972,YES,St Patricks College,901608.2298,Strathfield
973,20651.81091,208951.4775,1096784.194,1740.669175,973,YES,Strathfield Girls High School,573541.8492,Strathfield
974,53872.16381,728534.6395,1431634.64,4455.297011,974,YES,Strathfield_Saint Peter and Paul Cathedral,581261.3341,Strathfield
975,29532.68729,534582.1836,1214880.43,2386.029726,975,YES,Santa Sabina College,262502.5912,Strathfield
976,2113.309602,13759.99125,74366.28537,0.000106536,976,YES,Strathfield_Australia Post Letter Centre,446873.1917,Strathfield
977,10954.87923,92666.54133,827430.6006,1519.956767,977,YES,Chalmers Rd School,518717.0111,Strathfield
978,3082.518626,47298.88535,441928.9163,2123.349093,978,YES,Strathfield South High School,916381.3426,Strathfield
979,22360.2746,305439.6761,1114099.999,1518.106871,979,YES,Strathfield_Kingsland Rd and Llandilo Av,493280.1745,Strathfield
980,30688.75731,350625.0985,1137815.531,934.6666453,980,YES,Burwood_Emu St and Angel Rd,249419.6375,Strathfield
981,9729.719471,96835.99875,801889.1549,1678.139875,981,YES,Strathfield_Wallis Rd and Augusta St,555786.4694,Strathfield
982,23459.46316,169173.0109,1008634.853,1979.647372,982,YES,Strathfield South Primary School,471142.047,Strathfield
983,23665.96317,150244.7725,972884.6662,3726.066597,983,YES,Strathfield_SouthDean St and Water St,889224.308,Strathfield South
984,3024.268264,12855.52184,61473.06814,16.93340339,984,YES,Enfield Marsharlling Yards_East Side,1617298.52,Strathfield South
999,37481.17119,147152.3533,729847.5041,892.3247612,999,YES,Wentworthville_Veron St,239941.6907,Wentworthville - Westmead
1000,9102.390479,56052.59302,200462.0382,4493.102044,1000,YES,Girraween Public School,883282.1354,Pendle Hill - Girraween
1001,5976.302988,30657.73225,149756.5835,15.16222228,1001,YES,Girraween Industrial Area,1107355.414,Pendle Hill - Girraween
1002,10370.90003,63756.01429,198836.5795,2348.458647,1002,YES,Girraween High School,752986.3701,Pendle Hill - Girraween
1003,13588.61627,121235.4097,414755.8403,2296.308281,1003,YES,Pendle Hill Station_South,356557.2264,Pendle Hill - Girraween
1004,3823.204548,50348.80606,171188.289,2678.90129,1004,YES,Pendle Hill_West,769744.5421,Pendle Hill - Girraween
1005,4097.453189,98114.86597,240782.8696,2517.845014,1005,YES,Wentworthville_Layton St and Dunmore St,751410.1338,Wentworthville - Westmead
1006,46838.22196,174437.3046,860006.2693,1093.064524,1006,YES,Wentworthville Station_South,249561.5135,Wentworthville - Westmead
1007,103879.3089,637266.7857,1303767.168,2087.252214,1007,YES,Westmead Station_South,322920.2668,Wentworthville - Westmead
1008,4167.539356,70266.2582,175314.4454,1457.067515,1008,YES,Pendle Hill_East,583631.7697,Pendle Hill - Girraween
1009,76153.40605,371765.5182,1135935.004,2433.983896,1009,YES,Westmead_M.J. Bennett Reserve,461530.8443,Wentworthville - Westmead
1010,31374.42986,150772.2737,347676.2751,1767.340945,1010,YES,Westmead,561106.992,Wentworthville - Westmead
1011,50970.11379,172544.1,844267.114,2736.291866,1011,YES,Westmead_Hawkesbury Rd and Amos St,605146.9479,Wentworthville - Westmead
1012,22159.26602,126103.1185,319813.0138,1851.581683,1012,YES,Wentworthville_Smith st and Garfield st,381183.172,Wentworthville - Westmead
1013,64062.24201,198821.9335,821857.6974,800.3150964,1013,YES,Mays Hill Cemetery,356026.5045,Wentworthville - Westmead
1014,898.8967064,61095.37149,130128.8617,490.225248,1014,YES,The Kings School,2182612.907,North Parramatta
1015,58984.21447,148137.2105,496476.3765,549.9923233,1015,YES,North Parramatta,261032.6389,North Parramatta
1016,36750.03388,106351.9859,314171.8575,2579.723706,1016,YES,North Parramatta_Belmore Park,592381.6039,North Parramatta
1017,49383.04319,107853.5443,322515.8889,983.2056408,1017,YES,North Parramatta_Bellevue St and Burnside St,271917.5018,North Parramatta
1018,54884.15701,124455.7443,366546.2699,249.0483285,1018,YES,Parramatta Correctional Centre,476675.2838,North Parramatta
1019,81522.84738,201683.3145,951475.6448,2327.566002,1019,YES,North Parramatta_O'Connell St and Albert St,227143.8013,North Parramatta
1020,52767.19291,124634.1673,364288.2727,2869.728924,1020,YES,North Parramatta_Buller St and Isabella St,387460.2697,North Parramatta
1021,60585.03934,146962.1546,697128.5593,1820.687987,1021,YES,North Parramatta_Albert St and Sorrell St,144380.4524,North Parramatta
1022,34607.63273,95643.97038,264136.6935,2315.160602,1022,YES,Parramatta_Webb St and Isabella St,764352.7157,North Parramatta
1023,81270.30756,205120.8385,935330.7788,281.3528769,1023,YES,Parramatta_St Patricks Primary School,118149.561,North Parramatta
1024,65851.11667,162874.2953,768423.6764,1319.847305,1024,YES,Parramatta_Grose St and Sorrell St,128574.5236,North Parramatta
1025,89622.21987,251604.3692,1017261.339,19.3706589,1025,YES,Parramatta_Parramatta Stadium,342870.802,North Parramatta
1026,80045.71793,306247.5953,1029765.633,2002.787831,1026,YES,Marsden Rehabilitation Centre,124479.9525,North Parramatta
1027,70649.88282,204160.7584,929514.8603,2328.500232,1027,YES,Macarthur Girls High School,380438.5292,North Parramatta
1028,56813.14789,130031.8966,480998.6837,1259.915958,1028,YES,Parramatta_Broughton St,296580.8431,North Parramatta
1029,66460.97588,144025.129,523666.6064,1674.886377,1029,YES,Parramatta_Morton St and Pemberton Ln,348565.613,North Parramatta
1030,222862.4044,871196.4898,1527692.63,0.748727969,1030,YES,Parramatta_Horwood Pl and Macquarie St,47906.33718,Parramatta - Rosehill
1031,17856.72843,311150.2268,914630.178,1505.939859,1031,YES,Darling Mills State Forest North Rocks,1660079.014,North Rocks
1032,2647.176045,46887.90026,239977.7665,2587.725425,1032,YES,Westfield North Rocks,1198126.155,North Rocks
1033,4836.413884,35800.92221,211301.9186,369.3923726,1033,YES,Pure Milk,937373.9999,North Rocks
1034,4410.515376,17769.50635,89989.98115,2687.861439,1034,YES,North Rocks,1131453.961,North Rocks
1035,8649.905449,70540.97556,178840.2496,1028.080904,1035,YES,North Rocks_Speers Road Reserve,439774.6156,North Rocks
1036,81009.52209,260727.7579,1016788.807,4.285270465,1036,YES,Westmead_WSU Westmead Campus,181182.5058,Northmead
1037,33645.21563,130475.2459,729601.7144,1589.011121,1037,YES,Westmead_Darcy Rd and Bridge Rd,119639.7488,Northmead
1038,14819.00457,131507.5955,708374.6713,1480.284065,1038,YES,Northmead,538215.5561,Northmead
1039,12740.14451,115160.8641,578421.0578,1450.482685,1039,YES,Baulkham Hills_The Willows Retirement Village,528877.2207,Northmead
1040,7906.143347,79300.09982,237299.1093,3261.39602,1040,YES,Northmead Plaza,1254810.465,Northmead
1041,26806.8481,117548.4535,375155.752,1128.288019,1041,YES,Moxham Park,641214.1911,Northmead
1042,26846.9407,111922.273,262767.8635,1645.868389,1042,YES,Northmead_Arthur Phillip Park,550905.8742,Northmead
1043,51519.96806,118130.8026,308374.9534,861.8365894,1043,YES,James Ruse Business Park,186040.5439,Northmead
1044,41989.39842,155265.7093,588826.2459,1748.61047,1044,YES,Coca-Cola,676133.6599,Northmead
1045,54306.97248,165712.9216,855890.0855,518.5176063,1045,YES,Westmead Hospital,649945.6051,Northmead
1046,55578.42776,166334.2191,769574.4947,1137.873898,1046,YES,Westmead Private Hospital,148187.1448,Northmead
1047,38067.32171,131271.9087,720714.726,2294.240743,1047,YES,Westmead_Railway St and Water St,181213.9116,Northmead
1048,85503.28959,347186.6173,1084773.472,3984.305125,1048,YES,Westmead Station_North,266066.7725,Northmead
1049,87658.835,625785.7538,1252087.183,41.54808782,1049,YES,Parramatta CBD_Phillip St and Marsden St,78983.36438,Parramatta - Rosehill
1050,116456.3608,703984.6922,1359188.393,139.6224235,1050,YES,Garfield Barwick Law Courts Building,51132.11797,Parramatta - Rosehill
1051,66854.3384,162546.8643,823976.6472,8.468703115,1051,YES,Parramatta Regional Park,547205.4535,Parramatta - Rosehill
1052,93658.88147,620315.1925,1286554.51,22.37202729,1052,YES,Parramatta CBD_Crowne Plaza,86733.72565,Parramatta - Rosehill
1053,108129.7316,608709.0245,1287319.922,377.1265111,1053,YES,St. John's Cathedral,85431.14473,Parramatta - Rosehill
1054,92655.14738,602755.8594,1275241.576,103.3367737,1054,YES,Parramatta_Octagon Building,67697.42272,Parramatta - Rosehill
1055,148631.0872,820261.2316,1544090.405,11.54378289,1055,YES,Parramatta Station_North,53897.1915,Parramatta - Rosehill
1056,95825.51882,418750.3657,1177859.883,1952.958415,1056,YES,Parramatta High School,344678.4049,Parramatta - Rosehill
1057,126922.6238,522186.9116,1377311.945,740.5252304,1057,YES,Parramatta Public School,77315.70672,Parramatta - Rosehill
1058,110225.3007,563009.9301,1313881.579,112.501949,1058,YES,Westfield Parramatta CBD,109789.4487,Parramatta - Rosehill
1059,146307.3087,740863.6442,1457460.057,402.3032915,1059,YES,Parramatta Station_South,75871.99855,Parramatta - Rosehill
1060,77207.34782,221725.6685,1006900.492,946.0443652,1060,YES,Queens Wharf Park,301706.7553,Parramatta - Rosehill
1061,85316.49355,225399.477,968265.298,1085.297322,1061,YES,Elizabeth Farmhouse Rosehill,383328.797,Parramatta - Rosehill
1062,97162.75456,307312.3631,1189617.306,1101.712152,1062,YES,Harris Park_Albion St and Una St,120060.9643,Parramatta - Rosehill
1063,67267.35253,207589.0116,947457.8146,2615.841907,1063,YES,Parramatta_Bobart St and Glebe St,329486.1951,Parramatta - Rosehill
1064,66058.99644,205201.557,913588.907,557.6191762,1064,YES,Parramatta_Inkerman St and Dixon St,147740.6412,Parramatta - Rosehill
1065,73454.92444,245110.3321,1015040.48,1078.718162,1065,YES,Parramatta_High St and Raymond St,129743.5272,Parramatta - Rosehill
1066,56402.91845,180108.9043,774322.4861,614.8394056,1066,YES,Mays Hill,312357.4532,Parramatta - Rosehill
1067,57423.8132,170447.2483,514139.6301,3607.411521,1067,YES,Harris Park,347132.6229,Parramatta - Rosehill
1068,10124.45253,93201.19194,234143.5774,5.264339825,1068,YES,Rosehill Station,983029.404,Parramatta - Rosehill
1069,68965.06908,235276.4988,938367.5985,1709.553282,1069,YES,Harris Park Station,138733.8676,Parramatta - Rosehill
1070,35384.52513,130584.8165,335645.8441,2189.503217,1070,YES,Rosehill,271800.319,Parramatta - Rosehill
1071,6178.728176,21343.10853,109862.7904,0.000106287,1071,YES,Rosehill_Industrial Area,451611.7412,Parramatta - Rosehill
1072,52835.72444,138681.6709,522728.0704,2628.141387,1072,YES,Holroyd_Marsden St and Meehan St,274156.3082,Parramatta - Rosehill
1073,73372.34963,265770.9331,1007351.741,0.331184743,1073,YES,Parramatta Ferry Wharf,36970.51865,Parramatta - Rosehill
1074,88433.29057,596221.7457,1253946.916,0.000106287,1074,YES,Parramatta - Arthur Phillip High School,47318.77532,Parramatta - Rosehill
1075,15819.99323,130342.8303,279683.3273,1873.332983,1075,YES,Johnstons Bridge Winston Hills,698285.1309,Toongabbie - Constitution Hill
1076,23782.44483,159314.4003,562664.368,3632.495197,1076,YES,Toongabbie Station_East,1121578.712,Toongabbie - Constitution Hill
1077,25795.0312,113909.318,264526.6033,2899.608449,1077,YES,Baxter Healthcare,1169546.1,Toongabbie - Constitution Hill
1078,10063.02952,75941.79826,208715.1299,2126.794479,1078,YES,Binalong Park,661281.8787,Toongabbie - Constitution Hill
1079,17015.85571,128298.0906,285622.2566,1795.016061,1079,YES,Constitution Hill,539915.8759,Toongabbie - Constitution Hill
1080,2587.797101,63376.76505,189396.8836,2206.429323,1080,YES,Pendle Hill High School,699131.2533,Toongabbie - Constitution Hill
1081,29735.58054,133878.9082,301886.3054,2211.251647,1081,YES,Parabianga Reserve,626831.8615,Toongabbie - Constitution Hill
1082,13667.93916,130613.3552,439069.8818,1101.398106,1082,YES,Pendle Hill Station_North,567137.4431,Toongabbie - Constitution Hill
1083,5342.665958,90719.8238,240505.9798,2768.567084,1083,YES,Wentworthville,825904.2074,Toongabbie - Constitution Hill
1084,42968.02942,137098.4346,671734.7762,1955.106671,1084,YES,Wentworthville Station_North,556184.6238,Toongabbie - Constitution Hill
1085,83164.01821,402005.6491,1149879.649,1293.736086,1085,YES,Parramatta CBD_Angus Ln and Union St,41676.88606,Parramatta - Rosehill
1087,8995.972196,105113.0154,302046.6014,2030.786247,1087,YES,Baulkham Hills_Asquith Av and Melbourne Rd,666899.1645,Winston Hills
1088,22888.5128,162301.407,516162.6908,3451.884017,1088,YES,Winston Heights Primary School,1606202.382,Winston Hills
1089,9321.129048,126351.9168,395033.1035,3206.317656,1089,YES,Winston Hills_Timbergetters Reserve,1024030.72,Winston Hills
1090,4760.088232,66196.15626,195714.8714,2355.012081,1090,YES,Winston Hills_Reilleys Rd and Barnetts Rd,1043421.482,Winston Hills
1091,6340.888151,74144.81882,173450.6038,0.000106287,1091,YES,Camellia_Station East,448880.337,Parramatta - Rosehill
1092,3960.07888,17776.12566,94416.76371,0.000106287,1092,YES,Rosehill_Industrial Area_East,1770994.764,Parramatta - Rosehill
1093,96455.81372,332279.2568,1227401.588,1227.870137,1093,YES,Rowland Hassall School,61157.20922,Parramatta - Rosehill
1095,91092.25404,316106.7578,1160440.738,1946.491353,1095,YES,Parramatta_Marsden St and Great Western Highway,64701.47167,Parramatta - Rosehill
1096,4398.410905,53679.53622,259339.9004,1212.132562,1096,YES,Carlingford_Boundary Rd,171412.2607,Carlingford
1097,67483.72761,229149.5015,1023423.477,1697.556417,1097,YES,Parramatta_Marsden St and Early St,97351.91617,Parramatta - Rosehill
1099,110121.1374,357287.5481,1208211.254,2261.012242,1099,YES,Parramatta_Jubilee Park,95491.85684,Parramatta - Rosehill
1100,2858.844047,20073.29839,239452.2754,1971.326337,1100,YES,Beecroft_Murray Farm Rd and Carawatha St,861609.9338,Carlingford
1101,3313.768105,37876.70518,672629.8347,3073.920023,1101,YES,Murray Farm Primary School,1486333.346,Carlingford
1102,8166.460181,42206.31354,387467.8244,3115.867881,1102,YES,Carlingford High School,1217671.33,Carlingford
1103,5714.535434,25472.49168,253860.9287,4030.784201,1103,YES,Carlingford,1337648.604,Carlingford
1104,4171.538123,31122.77547,215535.1543,988.9471299,1104,YES,Carlingford_Harold West Reserve,426856.1791,Carlingford
1105,9285.778055,153550.1055,538656.5357,3639.08802,1105,YES,Carlingford Court,887140.1746,Carlingford
1106,9385.084807,100040.196,342050.2021,1633.028259,1106,YES,Carlingford Station,261148.3033,Carlingford
1107,8622.879541,71137.64748,200528.5303,3194.828977,1107,YES,Cumberland High School,1247402.861,Carlingford
1108,10018.25797,102222.0378,341611.0206,1399.012387,1108,YES,Carlingford_Marshall Rd and Kenny Pl,582782.7705,Carlingford
1109,6878.788188,39455.94977,274536.3805,2960.296519,1109,YES,Dundas Valley_Orchard St and Dunlop St,777919.2455,Carlingford
1110,9535.373085,87366.24503,325477.1832,651.7956149,1110,YES,Telopea_Calangara Park,166103.3829,Carlingford
1111,22162.80663,105768.3235,278349.6205,1393.360835,1111,YES,Dundas Station East,254691.6465,Ermington - Rydalmere
1112,37917.46775,112609.9611,280567.9407,538.138613,1112,YES,Dundas Station West,163567.3107,Ermington - Rydalmere
1113,4740.53224,64926.03691,222606.227,1540.0353,1113,YES,Lottie Stewart Hospital,495355.4465,Ermington - Rydalmere
1114,2062.052122,62343.52982,149140.2995,2247.7829,1114,YES,St Patricks Marist College,973869.2202,Ermington - Rydalmere
1115,3286.241498,56081.41762,236506.8748,1991.751523,1115,YES,Ermington_Cowells Lane Reserve,713824.8106,Ermington - Rydalmere
1116,8834.240905,87800.19343,218257.7438,3084.791464,1116,YES,Dundas,673736.2804,Ermington - Rydalmere
1117,24336.30355,90639.54348,251622.3281,101.2304989,1117,YES,Western Sydney Parramatta Campus,220777.2959,Ermington - Rydalmere
1118,12532.6527,98635.01656,305816.8342,2897.750204,1118,YES,Ermington,848060.5514,Ermington - Rydalmere
1119,37904.54345,107017.3871,271951.8034,12.10858535,1119,YES,Dundas_Macquarie Boys High School,258575.3868,Ermington - Rydalmere
1120,20516.30472,87923.73065,242043.3684,13.0206153,1120,YES,Rydalmere Industrial Estate South,614928.4332,Ermington - Rydalmere
1121,7611.5158,75258.76386,256712.9612,7.451474937,1121,YES,Reckitt Benckiser,827575.1459,Ermington - Rydalmere
1122,35611.10701,129584.6212,293318.9197,3406.410546,1122,YES,Rydalmere John St Ferry Wharf,1264649.405,Ermington - Rydalmere
1123,16808.37468,110849.8861,287088.643,2549.661326,1123,YES,George Kendall Riverside Reserve,1073452.17,Ermington - Rydalmere
1124,14467.78724,103710.4455,225589.7727,1998.527496,1124,YES,Ermington_River Rd and Lindsay Ave,644257.6887,Ermington - Rydalmere
1125,44116.57684,141197.7925,376716.483,241.5345911,1125,YES,Rydalmere Industrial Estate East,584183.3444,Ermington - Rydalmere
1126,59556.80157,142066.2321,355246.4419,12.44402773,1126,YES,Rydalmere Station East,236775.7212,Ermington - Rydalmere
1127,2564.833352,64992.54807,137788.3874,1714.37497,1127,YES,Oatlands,609804.9026,Oatlands - Dundas Valley
